Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 00:00:00+09:00,40511.55078125,40823.3203125,40452.19140625,40815.66015625,157200000,0.0,0.0
2024-03-22 00:00:00+09:00,40942.87890625,41087.75,40714.140625,40888.4296875,136100000,0.0,0.0
2024-03-25 00:00:00+09:00,40798.9609375,40837.1796875,40414.12109375,40414.12109375,101500000,0.0,0.0
2024-03-26 00:00:00+09:00,40345.0390625,40529.53125,40280.8515625,40398.03125,101400000,0.0,0.0
2024-03-27 00:00:00+09:00,40517.171875,40979.359375,40452.2109375,40762.73046875,121300000,0.0,0.0
2024-03-28 00:00:00+09:00,40324.421875,40482.01953125,40054.05859375,40168.0703125,135600000,0.0,0.0
2024-03-29 00:00:00+09:00,40277.44921875,40521.7109375,40268.109375,40369.44140625,122000000,0.0,0.0
2024-04-01 00:00:00+09:00,40646.69921875,40697.21875,39706.44921875,39803.08984375,134500000,0.0,0.0
2024-04-02 00:00:00+09:00,39892.58984375,40151.05078125,39707.87109375,39838.91015625,115800000,0.0,0.0
2024-04-03 00:00:00+09:00,39503.71875,39625.8984375,39217.0390625,39451.8515625,123200000,0.0,0.0
2024-04-04 00:00:00+09:00,39928.328125,40243.01953125,39773.140625,39773.140625,145100000,0.0,0.0
2024-04-05 00:00:00+09:00,39237.390625,39274.76171875,38774.23828125,38992.078125,129600000,0.0,0.0
2024-04-08 00:00:00+09:00,39391.98046875,39617.359375,39197.0,39347.0390625,108300000,0.0,0.0
2024-04-09 00:00:00+09:00,39496.94921875,39773.12890625,39476.12890625,39773.12890625,105900000,0.0,0.0
2024-04-10 00:00:00+09:00,39582.328125,39708.69921875,39510.48046875,39581.80859375,97400000,0.0,0.0
2024-04-11 00:00:00+09:00,39090.6796875,39473.48046875,39065.30859375,39442.62890625,107000000,0.0,0.0
2024-04-12 00:00:00+09:00,39722.01953125,39774.8203125,39457.73046875,39523.55078125,107100000,0.0,0.0
2024-04-15 00:00:00+09:00,39056.9296875,39232.80078125,38820.94921875,39232.80078125,107000000,0.0,0.0
2024-04-16 00:00:00+09:00,38750.671875,38764.8203125,38322.3203125,38471.19921875,133000000,0.0,0.0
2024-04-17 00:00:00+09:00,38587.46875,38587.609375,37961.80078125,37961.80078125,120600000,0.0,0.0
2024-04-18 00:00:00+09:00,37745.0390625,38216.75,37644.91015625,38079.69921875,105800000,0.0,0.0
2024-04-19 00:00:00+09:00,37724.46875,37749.48046875,36733.05859375,37068.3515625,155400000,0.0,0.0
2024-04-22 00:00:00+09:00,37240.9296875,37511.80078125,37052.62890625,37438.609375,119400000,0.0,0.0
2024-04-23 00:00:00+09:00,37797.05859375,37817.78125,37397.26953125,37552.16015625,95900000,0.0,0.0
2024-04-24 00:00:00+09:00,37871.921875,38460.078125,37857.46875,38460.078125,121100000,0.0,0.0
2024-04-25 00:00:00+09:00,38065.91015625,38129.53125,37604.23046875,37628.48046875,113900000,0.0,0.0
2024-04-26 00:00:00+09:00,37725.609375,38097.5390625,37550.69921875,37934.76171875,124900000,0.0,0.0
2024-04-30 00:00:00+09:00,38312.66015625,38608.171875,38182.109375,38405.66015625,151400000,0.0,0.0
2024-05-01 00:00:00+09:00,38107.37890625,38433.33984375,38036.23828125,38274.05078125,108500000,0.0,0.0
2024-05-02 00:00:00+09:00,38004.01171875,38355.6015625,37958.19140625,38236.0703125,101900000,0.0,0.0
2024-05-07 00:00:00+09:00,38636.23046875,38863.140625,38541.96875,38835.1015625,115200000,0.0,0.0
2024-05-08 00:00:00+09:00,38677.5703125,38749.3515625,38159.8515625,38202.37109375,120100000,0.0,0.0
2024-05-09 00:00:00+09:00,38242.921875,38429.80859375,38072.23828125,38073.98046875,118600000,0.0,0.0
2024-05-10 00:00:00+09:00,38361.7890625,38741.87890625,38126.91015625,38229.109375,167300000,0.0,0.0
2024-05-13 00:00:00+09:00,38211.609375,38273.3984375,37969.578125,38179.4609375,128700000,0.0,0.0
2024-05-14 00:00:00+09:00,38287.98828125,38477.6796875,38084.7109375,38356.05859375,143300000,0.0,0.0
2024-05-15 00:00:00+09:00,38533.08984375,38816.6015625,38335.609375,38385.73046875,146300000,0.0,0.0
2024-05-16 00:00:00+09:00,38645.9609375,38949.37890625,38513.328125,38920.26171875,157900000,0.0,0.0
2024-05-17 00:00:00+09:00,38561.0390625,38842.48828125,38539.55859375,38787.37890625,133300000,0.0,0.0
2024-05-20 00:00:00+09:00,38761.7109375,39437.16015625,38703.69921875,39069.6796875,127400000,0.0,0.0
2024-05-21 00:00:00+09:00,39232.16015625,39346.1484375,38942.28125,38946.9296875,106700000,0.0,0.0
2024-05-22 00:00:00+09:00,38823.91015625,38854.98828125,38592.94140625,38617.1015625,105500000,0.0,0.0
2024-05-23 00:00:00+09:00,38803.12890625,39129.46875,38617.4296875,39103.21875,107800000,0.0,0.0
2024-05-24 00:00:00+09:00,38506.03125,38740.8203125,38367.69921875,38646.109375,96300000,0.0,0.0
2024-05-27 00:00:00+09:00,38766.2109375,38900.01953125,38667.9296875,38900.01953125,94200000,0.0,0.0
2024-05-28 00:00:00+09:00,38879.1484375,38981.96875,38756.12890625,38855.37109375,101200000,0.0,0.0
2024-05-29 00:00:00+09:00,38880.5,39141.98828125,38524.23828125,38556.87109375,123900000,0.0,0.0
2024-05-30 00:00:00+09:00,38112.76953125,38138.03125,37617.0,38054.12890625,117300000,0.0,0.0
2024-05-31 00:00:00+09:00,38173.21875,38526.9296875,38087.609375,38487.8984375,211000000,0.0,0.0
2024-06-03 00:00:00+09:00,38734.94921875,39032.5,38734.94921875,38923.03125,115900000,0.0,0.0
2024-06-04 00:00:00+09:00,38702.5390625,38895.05859375,38591.7890625,38837.4609375,117900000,0.0,0.0
2024-06-05 00:00:00+09:00,38654.08984375,38656.41015625,38343.98046875,38490.171875,119400000,0.0,0.0
2024-06-06 00:00:00+09:00,38841.66015625,39011.9296875,38693.5,38703.51171875,118900000,0.0,0.0
2024-06-07 00:00:00+09:00,38597.55078125,38747.26953125,38560.8515625,38683.9296875,96200000,0.0,0.0
2024-06-10 00:00:00+09:00,38689.78125,39081.5390625,38689.78125,39038.16015625,89200000,0.0,0.0
2024-06-11 00:00:00+09:00,39175.58984375,39336.66015625,39074.87890625,39134.7890625,93300000,0.0,0.0
2024-06-12 00:00:00+09:00,38865.1484375,38945.98828125,38809.359375,38876.7109375,108200000,0.0,0.0
2024-06-13 00:00:00+09:00,39182.05859375,39252.44140625,38689.7890625,38720.46875,115900000,0.0,0.0
2024-06-14 00:00:00+09:00,38587.5703125,39025.69921875,38554.75,38814.55859375,157100000,0.0,0.0
2024-06-17 00:00:00+09:00,38440.98046875,38442.69921875,37950.19921875,38102.44140625,107500000,0.0,0.0
2024-06-18 00:00:00+09:00,38433.48046875,38519.01953125,38332.890625,38482.109375,97100000,0.0,0.0
2024-06-19 00:00:00+09:00,38653.91015625,38797.96875,38453.41015625,38570.76171875,93600000,0.0,0.0
2024-06-20 00:00:00+09:00,38410.3203125,38637.62109375,38263.078125,38633.01953125,88000000,0.0,0.0
2024-06-21 00:00:00+09:00,38608.66015625,38795.6796875,38532.12890625,38596.46875,140800000,0.0,0.0
2024-06-24 00:00:00+09:00,38497.421875,38905.46875,38416.0703125,38804.6484375,93500000,0.0,0.0
